avatar,avg_ec_live_uv,avg_ec_video_view_count,category_ids,creator_open_id,follower_count,gmv_range,nickname,selection_region,top_follower_demographics,username,gmv,video_gmv,live_gmv
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/7d472ca177920eed62f0c446230f670a~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=b1c8534f&x-expires=1784718000&x-signature=5u0V608WX6PKTYA7BkRAyYCW42o%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},1352,3125,"['700645', '601450', '601152']",I-nmIQAAAACOV4AEeERJl-yievH_HBssQ8Hlwr7jpw1n6XWyaMb6sA,116939,{'formatted_range': '₱10K+'},Jelyn Clerigo,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6895}}",jelynclerigo15,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/b8944258d7f7ec3264e12c99dba335a8~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=93a5b865&x-expires=1784718000&x-signature=XrTJHt3FwHRakIybwIe5Bv1wORQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,2321,"['700645', '601450', '601739']",7p6zSwAAAACOV4AEeERJl-yievH_HBssVtmFQPuSYGmaV90Or0DgKg,6750,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",@shopwithlove,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 2509}}",shopwithsonjie,"{'amount': '12841.18469', 'currency': 'USD'}","{'amount': '12841.18469', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/8d6eaca08f0de06eaa69660b22ef8c68~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=9ebc5089&x-expires=1784718000&x-signature=vOIK9Ckcse4X86jiq28Em2XJsaA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,1533,"['601739', '700645', '604453']",U_eqWgAAAACOV4AEeERJl-yievH_HBssNwAntGLRaE8DszYQzxP3_g,20494,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",moon ⏾,PH,"{'age_ranges': ['AGE_RANGE_18_24', 'AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4296}}",moon.jll,"{'amount': '10197.378521', 'currency': 'USD'}","{'amount': '10182.586944', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/cefef6fe0adc1102c8d76606b4fbc009~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=33fc3907&x-expires=1784718000&x-signature=Tt%2FN3OD%2B6NpvlNO3XiHo7NoG7go%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,464,"['601739', '700645', '603014']",0DiN0gAAAACOV4AEeERJl-yievH_HBssZH1EMg1jckmL6a_Fq33XbQ,80084,{'formatted_range': '₱10K+'},Ate Abby | Honest Experiences,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6422}}",ateabbyph,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/9f37f5248be6e60d8d45ff0dd1f24c1d~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=42d4508f&x-expires=1784718000&x-signature=Q7Nt56feV%2BXDs9WvM5UTNQ2%2FpFE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,1685,"['700645', '601450', '601152']",V7f5DAAAAACOV4AEeERJl-yievH_HBssCK51VJ3eqQpBCMnEIOpFlA,14759,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",CC Glam & Beauty 💎,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5658}}",affiliatehiddengems,"{'amount': '13311.590476', 'currency': 'USD'}","{'amount': '3050.805429', 'currency': 'USD'}","{'amount': '15.393545', 'currency': 'USD'}"
{'url': 'https://p19-common-sign.tiktokcdn.com/tos-alisg-avt-0068/8cff72aa829505a98658e9eccb293ad0~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=8a1d50c1&x-expires=1784718000&x-signature=U0FUpDodUHhGSyWnRQDnhnzMd1s%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},2133,146,"['700645', '601450', '700437']",r7gnYgAAAACOV4AEeERJl-yievH_HBssDlSp2oNggDkvw1HwW_zK-g,13076,{'formatted_range': '₱10K+'},Dexi Lei ٠࣪⭑𓍢ִ໋🌷٠࣪,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6515}}",leidexi,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/90a7121930e88fe341cd6505ba0ce178~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=d3710d1e&x-expires=1784718000&x-signature=TgX4IkqkfQJ4wK%2B1VGlg%2Fpg0v2E%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},7772,0,"['700645', '601450', '601739']",TbkGVQAAAACOV4AEeERJl-yievH_HBssbnNCwD2RGZtMb9ddprS6vA,4005135,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Ariane Mayola,PH,"{'age_ranges': ['AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6885}}",ayamazingggggg,"{'amount': '17505.350145', 'currency': 'USD'}","{'amount': '2007.351247', 'currency': 'USD'}","{'amount': '15485.263698', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/217888c240ed62b2a4edb5c3aeea2280~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=50e393e5&x-expires=1784718000&x-signature=4NxKdM5V%2BvYS9vGhiMExirWo0uE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,0,"['700645', '602118']",vDPq_AAAAACOV4AEeERJl-yievH_HBssFdfsZQtuU9FdkEE8_MQLWQ,292,{'formatted_range': '₱10K+'},uehennnkwo92883,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 2534}}",uehennnkwo92883,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/3524f7e3560719e2015c0af70ec3e245~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=300e6d64&x-expires=1784718000&x-signature=3j0sYBVxgTtuh0GGdOdC9sh6MlY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,414,"['700645', '601450', '700437']",XM-8GQAAAACOV4AEeERJl-yievH_HBssduqelDIFWVZ-K4S-gRe7Lg,6815,"{'currency': 'USD', 'formatted_range': '₱10K+', 'maximum_amount': '10000', 'minimum_amount': '1000'}",J O N N A🧿,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5241}}",ajshop047,"{'amount': '9593.367275', 'currency': 'USD'}","{'amount': '9574.989534', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/fbfaff2e6f47035a7445ad11aa15d325~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=40323477&x-expires=1784718000&x-signature=1NBC1pg6s17e5ZhPAWxHzrAjnwo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},575,175,"['700645', '601450', '601152']",SgXwxgAAAACOV4AEeERJl-yievH_HBssGDQj1DVbzYnQXcp4GDSSuw,31453,{'formatted_range': '₱10K+'},Ria de Guzman,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4542}}",riadeguzmanmain,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/18a0af1ea8ea2997fcd55348cdf95fd9~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=afe6b81c&x-expires=1784718000&x-signature=Pwirs1ycCo4nf%2BDHjs7X%2Fd%2Fn0mY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},871,0,"['700645', '601450', '602118']",qUDRoQAAAACOV4AEeERJl-yievH_HBsssfMm6sHPdyD3tcPwkh4ANA,34403,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",🌿JCSHOP🦋,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6218}}",jenkaejeosyachefaybsherb,"{'amount': '10779.350783', 'currency': 'USD'}",,"{'amount': '10728.080481', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/518cdc120ab7e3c317d7e754c8d9031d~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=1656e6d9&x-expires=1784718000&x-signature=4KXsANPCGNuEX%2FtWfGVpmJDK3ZA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,355,"['601739', '700645', '601450']",11140AAAAACOV4AEeERJl-yievH_HBssP5_v23oreueSWRO9I5idaA,30991,{'formatted_range': '₱10K+'},ScrollnShop,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4064}}",sheine_tiro,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/386ed9bacc99600646cf97f254e560fe~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=d5791517&x-expires=1784718000&x-signature=%2FhU8TMXBF1LD%2BPvdzpKyfxGgQCY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},1771,175,"['700645', '601450', '700437']",sLfBHQAAAACOV4AEeERJl-yievH_HBssIU9gaEx1uPZIoJPJYlZlxQ,5424,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",dddayz,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4989}}",dddayz,"{'amount': '19858.284037', 'currency': 'USD'}","{'amount': '2511.379916', 'currency': 'USD'}","{'amount': '17336.105896', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/4b8b2cd000706f301a39ae01b92bdd99~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=c4ca1fcf&x-expires=1784718000&x-signature=XiWmI9cqy4%2BQ3RkIWAy6lPyheiA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},1388,225,"['700645', '601450', '700437']",LHHtfAAAAACOV4AEeERJl-yievH_HBssZtqxeUTlbXYn4dTtsZF1hA,8126,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",tiktok beauty 2nd,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4751}}",endang.g81,"{'amount': '19528.154036', 'currency': 'USD'}","{'amount': '693.691964', 'currency': 'USD'}","{'amount': '18823.674668', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/a3f19bb47acde69acb9673c24b73fa71~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=63a427bc&x-expires=1784718000&x-signature=c9dPbju4X6BvOSBUrk2HgGLYDtM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,479,"['700645', '603014', '601152']",W2l2dQAAAACOV4AEeERJl-yievH_HBss45UUwp6FdxW0t24-kiqzlw,12790,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Anverfinds❣︎,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5975}}",anverfinds,"{'amount': '30064.644763', 'currency': 'USD'}","{'amount': '29934.458066', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/6d65b43510b46de19eedfc1121f63a25~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=c648c07f&x-expires=1784718000&x-signature=XIMUx1ghGzy0n%2BzZ1VNIgpNRbVw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,529,"['601450', '700645', '700437']",OmForQAAAACOV4AEeERJl-yievH_HBssGDQynP5a-lFz7-okxQb8iQ,18026,"{'currency': 'USD', 'formatted_range': '₱10K+', 'maximum_amount': '10000', 'minimum_amount': '1000'}",valleza,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4970}}",valleza.01,"{'amount': '9976.446553', 'currency': 'USD'}","{'amount': '9968.478696', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/32e42e23cd430c5e02df404ccd83f20d~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=2a89addc&x-expires=1784718000&x-signature=OfviykR6RApchXispzICQkDm%2F8w%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,572,"['700645', '601450', '605196']",vqhoswAAAACOV4AEeERJl-yievH_HBssSaHjj5d7gu_ZGu921v72Fg,30982,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",JHNMRK,PH,"{'age_ranges': ['AGE_RANGE_18_24'], 'major_gender': {'gender': 'MALE', 'percentage': 3839}}",jhnmrkyyyy,"{'amount': '10679.953458', 'currency': 'USD'}","{'amount': '10629.342966', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/31fab35064c6396639ec91e9e1c122ad~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=925ec33d&x-expires=1784718000&x-signature=rQRRjsrXjK3rtGd9K6laCqiOQc8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,599,"['700645', '802184', '603014']",tWn9WAAAAACOV4AEeERJl-yievH_HBssWle0db7A2kA8dQSOhUQnUA,5937,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}","Love, Ajuma",PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4819}}",annacuison611,"{'amount': '11314.429858', 'currency': 'USD'}","{'amount': '11302.520695', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/42fbccf6bc138fac42eb10b3acb9c2c2~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=172ca84e&x-expires=1784718000&x-signature=mwQ0Buvb%2FhU%2BSxJz5TIbbLEXbwQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},673,329,"['601450', '700645', '601152']",DKaK1QAAAACOV4AEeERJl-yievH_HBssdaeg8TJhcJbhw5dYwT3ndA,51586,{'formatted_range': '₱10K+'},noemsbeautyshop.official,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6969}}",noemsbeautyshop.official,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/36d1d09736707436a5df5945af899a30~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=66e684f2&x-expires=1784718000&x-signature=k2FSaF8yXmnq4q4EZXpTuQvLcCw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,2348,"['601450', '700645', '824584']",iHgh9AAAAACOV4AEeERJl-yievH_HBssncpBV-jT7iofTIrCVuf89w,152499,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Cebuana 🇵🇭,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4825}}",agui_maryann06,"{'amount': '41267.29894', 'currency': 'USD'}","{'amount': '41108.290526', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/f33a3f06030a0e92f9c6c583cacc3725~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=daaaa038&x-expires=1784718000&x-signature=ewN1fNRbd8M3v9Ya%2Fs18p2RxgnY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,0,"['601450', '700645', '605196']",x5LvswAAAACOV4AEeERJl-yievH_HBss4nN6NJxHepPnpE85VkeruQ,689,{'formatted_range': '₱10K+'},ujhekeken828,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 1463}}",ujhekeken828,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/1e8f6d79983ea89bee25c43370bf3c9d~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=68dbaae8&x-expires=1784718000&x-signature=GIb9xrYTlmSny0pzQnDEMrVmahA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,121,"['700645', '601152', '601739']",PHorTQAAAACOV4AEeERJl-yievH_HBss_llEsYixpwf_y_p_68XzfA,2120,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",‧₊˚ Love ♡,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4330}}",luvdeals_,"{'amount': '10223.640546', 'currency': 'USD'}","{'amount': '10191.495809', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/d90bf4b1ccb1f5f8caa446cda4320efd~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=d5bdfba7&x-expires=1784718000&x-signature=1MHsRTY6FbE%2Bg%2B%2Fli6dqcwxJ3ms%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,2508,"['601450', '700645', '601739']",SdnS4gAAAACOV4AEeERJl-yievH_HBssdaXQaxpnCcQ_2UrRU4v1uQ,14322,{'formatted_range': '₱10K+'},disserie,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4978}}",disserieikina,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/aff4b245d6962104454fc330b471e0bc~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=d8fa5e0f&x-expires=1784718000&x-signature=k2B2m9oXCL5ApeJdgw%2BzvK7FuwI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,597,"['605248', '700645', '600001']",Cz-B_gAAAACOV4AEeERJl-yievH_HBsskK22ej6BU5mga_NDjvghgw,17629,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Neil Estefano,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 3897}}",neilestefano,"{'amount': '13893.150453', 'currency': 'USD'}","{'amount': '13838.895563', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/7f1651dfa3d3568f3bc0129d26890a52~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=6feb25bb&x-expires=1784718000&x-signature=JvayUIEbMYmhf%2F8NAB3Ib576mrQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,413,"['604453', '603014', '700645']",xbhNJwAAAACOV4AEeERJl-yievH_HBssY0gXsU1QKfQNwt_JGd8mgA,57332,{'formatted_range': '₱10K+'},MISIS GOMBIO,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4954}}",misis_gombio,,,
{'url': 'https://p19-common-sign.tiktokcdn.com/tos-alisg-avt-0068/f6932adaeb4790a89c01024369105080~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=fa6db14f&x-expires=1784718000&x-signature=ui0ma3kkAU8Q0cBBuxFA2ZS1trI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,318,"['601450', '700645', '600024']",bgWa3AAAAACOV4AEeERJl-yievH_HBss6-jUmiMMQNkT9eE-cxbZrg,32050,{'formatted_range': '₱10K+'},Furmom Tindahan,PH,"{'age_ranges': ['AGE_RANGE_45_54', 'AGE_RANGE_55_AND_ABOVE', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4117}}",furmomtindahan,,,
{'url': 'https://p19-common-sign.tiktokcdn.com/tos-alisg-avt-0068/5c4a7e36801a1054e375e87d343e195b~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=912bfa93&x-expires=1784718000&x-signature=9M%2FNyd27AbsTFDeA3%2F9Uyzp7Du8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},91,526,"['700645', '601450', '604968']",0ui_1AAAAACOV4AEeERJl-yievH_HBsstGrS0iMiI7cAD-j5LCkPFQ,113891,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",addtocartsfinds,PH,"{'age_ranges': ['AGE_RANGE_18_24', 'AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 2265}}",addtocartsfinds,"{'amount': '19056.365945', 'currency': 'USD'}","{'amount': '19022.847778', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/0d2d4c8f9ed14622e6993b8d8f407105~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=6c9670b1&x-expires=1784718000&x-signature=ZoTjFtnedTK%2Bj%2FURLZ29b4dHT4k%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,913,"['700645', '604206', '601739']",1H0qfAAAAACOV4AEeERJl-yievH_HBssOju7XotNtIFnx-xkE6DLUg,28342,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",⋆. 𐙚 IG: chelc_cooky ⋆˚𝜗𝜚˚⋆,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 7092}}",chelc_cooky,"{'amount': '15523.849028', 'currency': 'USD'}","{'amount': '15270.465021', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/67ef97a11f26a4f96e1224c5e54dcb27~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=86ef5c30&x-expires=1784718000&x-signature=d9K3vTTds5h4sWIgANWnKPYuKcE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},80283,0,"['601450', '700645', '600154']",9a5DgQAAAACOV4AEeERJl-yievH_HBssYZor6SRVbdkVJpcHcJGWVw,7793699,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",SACHZNA,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4847}}",missflawlessss,"{'amount': '176256.304643', 'currency': 'USD'}","{'amount': '70650.801603', 'currency': 'USD'}","{'amount': '65865.233058', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/4bfcf364ea073120ebacb0b27ac54b2c~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=b09a0b4f&x-expires=1784718000&x-signature=PRoQP23mM18pODEfwRUynMxogqE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,508,"['601152', '700645', '605248']",Qk_i7AAAAACOV4AEeERJl-yievH_HBssxYAErOOjVv6yFcTt3IAIJg,127184,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",ᴀʀᴀ ᥫ᭡ ྀིྀི,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6932}}",ara_l.a,"{'amount': '10817.809586', 'currency': 'USD'}","{'amount': '10774.046339', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/eb3e2d597738a41d1da8e374619636bc~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=af85df09&x-expires=1784718000&x-signature=zuKrt7SwvY%2FtiEIZslYXGfRVQcY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,0,"['700645', '824328', '824584']",cOUAUQAAAACOV4AEeERJl-yievH_HBssucJsVGAjIohFQaDA0gHatg,57283,{'formatted_range': '₱10K+'},Faye | RN,PH,"{'age_ranges': ['AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5983}}",nursynotes.faye,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/3541c6dd18f093b010978c5ff31fe3a7~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=5fb0f508&x-expires=1784718000&x-signature=SgQSG%2BO7nCixoMmferrOXR78w5k%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},13065,16755,"['601450', '700645', '601152']",ZgXaPwAAAACOV4AEeERJl-yievH_HBssxARDv6quBvvEqLbzbeQiGA,524594,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Ms.Tasya,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 5045}}",tasyamalana,"{'amount': '15107.330337', 'currency': 'USD'}","{'amount': '8464.117726', 'currency': 'USD'}","{'amount': '6643.212611', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/10fa906eb14bb51eea6d2643673fef69~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=890b0459&x-expires=1784718000&x-signature=z1izeYtiopZkE2i3pXo%2FvpHSJjo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,38,"['600001', '700645', '601450']",F9TTlQAAAACOV4AEeERJl-yievH_HBssvzKPqm5YdvXYMO32wENvIA,2194,{'formatted_range': '₱10K+'},RachelM,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6681}}",rachelmcollection,,,
